word1,word2,sim,wmean
кинотеатр,кино,1.0,0.686289
кинотеатр,киносеть,1.0,0.569387
кинотеатр,мультиплекс,1.0,0.511009
кинотеатр,киноорганизация,1.0,0.499244
кинотеатр,киноцентр,1.0,0.611636
кинотеатр,киноучреждение,1.0,0.468936
кинотеатр,дракон,0.0,0.148888
кинотеатр,спб,0.0,0.178587
кинотеатр,лавра,0.0,0.192543
кинотеатр,флоренция,0.0,0.201749
кинотеатр,рейх,0.0,0.097830
кинотеатр,даниэль,0.0,0.114220
кинотеатр,суворов,0.0,0.111003
кинотеатр,землевладелец,0.0,0.137650
кинотеатр,иркутск,0.0,0.235602
кинотеатр,око,0.0,0.120154
пояснение,иллюстрация,1.0,0.505183
пояснение,популяризирование,1.0,0.315369
пояснение,пропаганда,1.0,0.298190
пояснение,дополнение,1.0,0.444501
пояснение,сообщение,1.0,0.449218
пояснение,истолкование,1.0,0.571495
пояснение,разъяснение,1.0,0.710211
пояснение,извещение,1.0,0.446182
пояснение,изъяснение,1.0,0.530327
пояснение,изложение,1.0,0.563219
пояснение,трактовка,1.0,0.454471
пояснение,популяризация,1.0,0.385701
пояснение,толкование,1.0,0.569606
пояснение,раскрытие,1.0,0.388155
пояснение,пропагандирование,1.0,0.335600
пояснение,комментирование,1.0,0.491617
пояснение,иллюстрирование,1.0,0.417842
пояснение,объяснение,1.0,0.683798
пояснение,конструирование,0.0,0.257576
пояснение,реверс,0.0,0.146390
пояснение,шоу-бизнес,0.0,0.171106
пояснение,бард,0.0,0.133939
пояснение,таможня,0.0,0.131233
пояснение,проблематика,0.0,0.250275
пояснение,косово,0.0,0.152411
пояснение,нефтепродукт,0.0,0.126280
пояснение,сожжение,0.0,0.246726
пояснение,антрополог,0.0,0.172565
пояснение,унификация,0.0,0.200499
пояснение,поджог,0.0,0.132509
пояснение,катерина,0.0,0.107309
пояснение,обама,0.0,0.142786
пояснение,перенесение,0.0,0.250609
пояснение,продолжатель,0.0,0.201697
пояснение,фриз,0.0,0.109984
пояснение,уклад,0.0,0.124653
хлопок,хлопанье,1.0,0.446714
хлопок,хлопок-волокно,1.0,0.646622
хлопок,байка,1.0,0.252356
хлопок,хлопковолокно,1.0,0.524476
хлопок,свая,0.0,0.265874
хлопок,апартамент,0.0,0.114432
хлопок,благотворитель,0.0,0.191489
хлопок,эколог,0.0,0.146946
противник,конкурсантка,1.0,0.280906
противник,неприятель,1.0,0.681054
противник,антагонист,1.0,0.444551
противник,антагонистка,1.0,0.351968
противник,враг,1.0,0.712187
противник,соперница,1.0,0.495203
противник,оппонент,1.0,0.587857
противник,критик,1.0,0.378771
противник,недоброжелатель,1.0,0.484657
противник,предприятие-конкурент,1.0,0.354622
противник,оппонентка,1.0,0.402330
противник,вредитель,1.0,0.381959
противник,недоброжелательница,1.0,0.375643
противник,оппозиционер,1.0,0.401789
противник,противник,1.0,0.921366
противник,конкурсант,1.0,0.305651
противник,противница,1.0,0.549881
противник,супостат,1.0,0.498704
противник,соперник,1.0,0.617555
противник,недруг,1.0,0.504729
противник,вредительница,1.0,0.270047
противник,юрта,0.0,0.151293
противник,бас,0.0,0.162906
противник,деньги,0.0,0.166707
противник,черчилль,0.0,0.198234
противник,горняк,0.0,0.152704
противник,соня,0.0,0.088992
противник,райвоенкомат,0.0,0.137976
противник,вымирание,0.0,0.153410
противник,мозамбик,0.0,0.139045
противник,уганда,0.0,0.138783
противник,ужин,0.0,0.115006
противник,моссовет,0.0,0.103066
противник,безансон,0.0,0.100116
противник,кура,0.0,0.157540
противник,халифат,0.0,0.239537
противник,ференц,0.0,0.111623
противник,сотник,0.0,0.263146
противник,плащ,0.0,0.223807
противник,дитрих,0.0,0.134375
противник,вселенная,0.0,0.176180
противник,макарий,0.0,0.129222
ходатайство,прошение,1.0,0.699605
ходатайство,хвост,0.0,0.096175
анемия,малокровие,1.0,0.608932
анемия,украина,0.0,0.103095
устрашение,ввержение,1.0,0.357931
устрашение,психоз,1.0,0.348534
устрашение,истерия,1.0,0.360297
устрашение,запугивание,1.0,0.567985
устрашение,брюгге,0.0,0.135255
устрашение,шляхтич,0.0,0.193450
устрашение,мэйдзи,0.0,0.148158
устрашение,амир,0.0,0.127521
загиб,загибание,1.0,0.622244
загиб,калибр,0.0,0.210183
изложение,сообщение,1.0,0.449967
изложение,формулировка,1.0,0.533460
изложение,освещение,1.0,0.400312
изложение,разъяснение,1.0,0.601500
изложение,затрагивание,1.0,0.301493
изложение,извещение,1.0,0.446352
изложение,описание,1.0,0.573983
изложение,формулирование,1.0,0.524923
изложение,булла,0.0,0.157862
изложение,йозеф,0.0,0.150094
изложение,баланс,0.0,0.158247
изложение,виталий,0.0,0.097347
изложение,ремесло,0.0,0.192073
изложение,рис,0.0,0.186298
изложение,родоначальник,0.0,0.231778
изложение,владивосток,0.0,0.119666
видеосюжет,видеопрограмма,1.0,0.574015
видеосюжет,видеопродукция,1.0,0.498494
видеосюжет,видеоверсия,1.0,0.606786
видеосюжет,видеоаудиоролик,1.0,0.541359
видеосюжет,видеоработа,1.0,0.575825
видеосюжет,видеоаудиозапись,1.0,0.532819
видеосюжет,видеодокумент,1.0,0.491866
видеосюжет,желание,0.0,0.162557
видеосюжет,вывод,0.0,0.183249
видеосюжет,экземпляр,0.0,0.173109
видеосюжет,инструмент,0.0,0.200243
видеосюжет,буква,0.0,0.092995
видеосюжет,волна,0.0,0.155849
видеосюжет,повышение,0.0,0.150535
микробиология,биология,1.0,0.587990
микробиология,семенов,0.0,0.110985
аудио,фонодокумент,1.0,0.323298
аудио,аудиопродукция,1.0,0.637059
аудио,труд,0.0,0.098210
аудио,итог,0.0,0.185839
чистка,обтирание,1.0,0.369114
чистка,помывка,1.0,0.407722
чистка,отмывка,1.0,0.340950
чистка,очистка,1.0,0.597263
чистка,мытье,1.0,0.451403
чистка,отмывание,1.0,0.332406
чистка,обмахивание,1.0,0.275159
чистка,прочистка,1.0,0.515224
чистка,отдаление,1.0,0.300759
чистка,обчистка,1.0,0.455566
чистка,удаление,1.0,0.399427
чистка,чесание,1.0,0.340470
чистка,прочищение,1.0,0.332365
чистка,талмуд,0.0,0.115009
чистка,панихида,0.0,0.254509
чистка,батуми,0.0,0.158586
чистка,мицкевич,0.0,0.090162
чистка,пересказ,0.0,0.142825
чистка,одеяние,0.0,0.232418
чистка,педру,0.0,0.111868
чистка,дороти,0.0,0.088716
чистка,блондинка,0.0,0.128863
чистка,цельсий,0.0,0.134726
чистка,амна,0.0,0.126057
чистка,напоминание,0.0,0.197500
чистка,пропасть,0.0,0.178470
микрон,микрометр,1.0,0.641846
микрон,аризона,0.0,0.118870
рекламирование,арена,1.0,0.312443
рекламирование,темза,0.0,0.108206
масло,кисть,1.0,0.379171
масло,жидкость,1.0,0.398823
масло,номинал,0.0,0.154023
масло,учительница,0.0,0.095807
тирасполь,городок,1.0,0.320095
тирасполь,священник,0.0,0.130868
учеба,познание,1.0,0.347921
учеба,познавание,1.0,0.288019
учеба,изучение,1.0,0.488165
учеба,самообразование,1.0,0.446795
учеба,осваивание,1.0,0.373613
учеба,усваивание,1.0,0.301138
учеба,самообучение,1.0,0.423337
учеба,освоение,1.0,0.347876
учеба,усвоение,1.0,0.415407
учеба,ученье,1.0,0.491870
учеба,учение,1.0,0.493878
учеба,кузьмич,0.0,0.123806
учеба,орешек,0.0,0.108431
учеба,бахрейн,0.0,0.164824
учеба,буденный,0.0,0.116022
учеба,муса,0.0,0.110454
учеба,тулон,0.0,0.123598
учеба,сдпа,0.0,0.097515
учеба,милуоки,0.0,0.149826
учеба,салехард,0.0,0.186033
учеба,грязовец,0.0,0.136330
учеба,берри,0.0,0.139449
пиявка,трутень,1.0,0.462837
пиявка,иждивенец,1.0,0.307127
пиявка,потребитель,1.0,0.336645
пиявка,потребительница,1.0,0.327969
пиявка,бездельник,1.0,0.362322
пиявка,бездельница,1.0,0.353676
пиявка,паразит,1.0,0.569127
пиявка,вырубка,0.0,0.159896
пиявка,веревка,0.0,0.257211
пиявка,караван,0.0,0.158295
пиявка,ангар,0.0,0.136511
пиявка,миссис,0.0,0.173659
пиявка,формация,0.0,0.206691
пиявка,гранат,0.0,0.157344
нарезка,резьба,1.0,0.528370
нарезка,лоуренс,0.0,0.110686
психиатрия,медицина,1.0,0.585048
психиатрия,парковка,0.0,0.098325
могущество,власть,1.0,0.619846
могущество,многозначительность,1.0,0.344512
могущество,могущественность,1.0,0.544622
могущество,мощь,1.0,0.633323
могущество,ловушка,0.0,0.196961
могущество,рио,0.0,0.104309
могущество,обер,0.0,0.130153
могущество,выброс,0.0,0.121860
магистраль,уклон,1.0,0.392113
магистраль,теплоцентраль,1.0,0.426848
магистраль,вектор,1.0,0.356169
магистраль,курс,1.0,0.303195
магистраль,автострада,1.0,0.597451
магистраль,медиа,0.0,0.150713
магистраль,миноносец,0.0,0.183270
магистраль,интрига,0.0,0.143620
магистраль,латиноамериканец,0.0,0.084207
магистраль,штурман,0.0,0.176966
шар,предмет,1.0,0.400333
шар,вещь,1.0,0.312105
шар,мячик,1.0,0.447702
шар,мяч,1.0,0.484514
шар,глобус,1.0,0.438657
шар,короткометражка,0.0,0.166507
шар,транзистор,0.0,0.226733
шар,гертруда,0.0,0.088836
шар,заголовок,0.0,0.216874
шар,раиса,0.0,0.089398
тарту,тартусский,1.0,0.572641
тарту,судак,0.0,0.180193
секция,спортшкола,1.0,0.403572
секция,группа,1.0,0.356912
секция,сдюшор,1.0,0.351474
секция,спортсекция,1.0,0.533429
секция,блок,1.0,0.445671
секция,заседание,1.0,0.315061
секция,деталь,1.0,0.275197
секция,секция,1.0,0.878966
секция,деталька,1.0,0.288051
секция,августа,0.0,0.109067
секция,шляпка,0.0,0.156589
секция,социал-демократия,0.0,0.228090
секция,душанбе,0.0,0.162618
секция,бтр,0.0,0.192829
секция,процесс,0.0,0.214990
секция,гигиена,0.0,0.201428
секция,оранжерея,0.0,0.265063
секция,монпелье,0.0,0.115272
сосуществование,симбиоз,1.0,0.456565
сосуществование,орлеана,0.0,0.090869
ненадобность,связь,1.0,0.280816
ненадобность,ненужность,1.0,0.570313
ненадобность,неоправданность,1.0,0.366604
ненадобность,нецелесообразность,1.0,0.370650
ненадобность,отношение,1.0,0.212361
ненадобность,бесполезность,1.0,0.467012
ненадобность,негативность,1.0,0.378594
ненадобность,невостребованность,1.0,0.438831
ненадобность,нежелательность,1.0,0.357914
ненадобность,напрасность,1.0,0.385442
ненадобность,каскад,0.0,0.149797
ненадобность,каркас,0.0,0.222289
ненадобность,вывоз,0.0,0.252189
ненадобность,клапан,0.0,0.259758
ненадобность,отопление,0.0,0.206053
ненадобность,авиакатастрофа,0.0,0.155585
ненадобность,дизель,0.0,0.251493
ненадобность,линкор,0.0,0.164143
ненадобность,забор,0.0,0.246929
ненадобность,переделка,0.0,0.240904
узурпация,узурпирование,1.0,0.599427
узурпация,публий,0.0,0.146919
европеец,исландка,1.0,0.305838
европеец,грек,1.0,0.356102
европеец,итальянка,1.0,0.299409
европеец,фламандка,1.0,0.208139
европеец,серб,1.0,0.356267
европеец,словак,1.0,0.315830
европеец,македонка,1.0,0.195970
европеец,французик,1.0,0.353358
европеец,карелка,1.0,0.232995
европеец,бельгийка,1.0,0.258669
европеец,черногорец,1.0,0.328479
европеец,эстонец,1.0,0.388807
европеец,венгр,1.0,0.447922
европеец,болгарин,1.0,0.400006
европеец,норвежка,1.0,0.292341
европеец,ирландка,1.0,0.282831
европеец,швейцарка,1.0,0.259732
европеец,народонаселение,1.0,0.358269
европеец,хорватка,1.0,0.256055
европеец,румын,1.0,0.433170
европеец,молдаванка,1.0,0.344322
европеец,немка,1.0,0.348007
европеец,испанец,1.0,0.494371
европеец,югославка,1.0,0.220118
европеец,швед,1.0,0.405981
европеец,австрийка,1.0,0.309092
европеец,мальтиец,1.0,0.295648
европеец,финн,1.0,0.328029
европеец,словенка,1.0,0.232700
европеец,украинка,1.0,0.248570
европеец,каталонец,1.0,0.326037
европеец,англичанин,1.0,0.593244
европеец,португалец,1.0,0.442488
европеец,албанка,1.0,0.264008
европеец,голландец,1.0,0.505426
европеец,чешка,1.0,0.308183
европеец,шотландка,1.0,0.290195
европеец,полька,1.0,0.248355
европеец,литовка,1.0,0.215307
европеец,пещера,0.0,0.142155
европеец,механика,0.0,0.166649
европеец,весть,0.0,0.161842
европеец,кама,0.0,0.197756
европеец,хосе,0.0,0.171215
европеец,автомат,0.0,0.214973
европеец,уважение,0.0,0.217234
европеец,мясо,0.0,0.181947
европеец,крис,0.0,0.121111
европеец,претендент,0.0,0.226386
европеец,ячейка,0.0,0.078010
европеец,индустрия,0.0,0.113176
европеец,коэффициент,0.0,0.163956
европеец,самоубийство,0.0,0.178934
европеец,внедрение,0.0,0.096021
европеец,летопись,0.0,0.148980
европеец,верфь,0.0,0.155364
европеец,степь,0.0,0.173618
европеец,реорганизация,0.0,0.113980
европеец,снабжение,0.0,0.136659
европеец,ожидание,0.0,0.105327
европеец,ангел,0.0,0.161426
европеец,поступление,0.0,0.100820
европеец,полотнище,0.0,0.118859
европеец,сегмент,0.0,0.113557
европеец,герман,0.0,0.099602
европеец,проход,0.0,0.146807
европеец,член-корреспондент,0.0,0.165911
европеец,бухта,0.0,0.127932
европеец,переработка,0.0,0.115335
европеец,гимн,0.0,0.128956
европеец,александровский,0.0,0.082963
европеец,дева,0.0,0.147380
европеец,джозеф,0.0,0.182379
европеец,пение,0.0,0.111842
европеец,экранизация,0.0,0.144059
европеец,вселенная,0.0,0.090017
европеец,солист,0.0,0.151414
европеец,текст,0.0,0.081404
распиловка,деление,1.0,0.298996
распиловка,вакансия,0.0,0.267418
огласка,сообщение,1.0,0.448252
огласка,раскрытие,1.0,0.397616
огласка,извещение,1.0,0.477650
огласка,авеню,0.0,0.119480
огласка,миссури,0.0,0.177622
огласка,уран,0.0,0.162481
балкарец,народность,1.0,0.458424
балкарец,влияние,0.0,0.137298
гном,гномик,1.0,0.601969
гном,хребет,0.0,0.155687
протопоп,батюшка,1.0,0.513535
протопоп,разборка,0.0,0.118386
истукан,идол,1.0,0.584752
истукан,македонский,0.0,0.144483
производственник,работник,1.0,0.476756
производственник,сотрудник,1.0,0.400203
производственник,перегрев,0.0,0.163605
производственник,пушок,0.0,0.211098
целина,угодье,1.0,0.186885
целина,байконур,0.0,0.316358
стимуляция,активизация,1.0,0.523495
стимуляция,стимулирование,1.0,0.534766
стимуляция,инструментарий,0.0,0.277643
стимуляция,углевод,0.0,0.300183
заморозка,анестезия,1.0,0.399246
заморозка,замораживание,1.0,0.532955
заморозка,тоннель,0.0,0.139261
заморозка,депо,0.0,0.168465
севастополь,городок,1.0,0.342121
севастополь,секрет,0.0,0.122453
шкала,деталька,1.0,0.299807
шкала,кокон,0.0,0.078911
арбитр,персона,1.0,0.265647
арбитр,рефери,1.0,0.584238
арбитр,человек,1.0,0.252282
арбитр,особа,1.0,0.222883
арбитр,судья,1.0,0.628793
арбитр,направление,0.0,0.140063
арбитр,недуг,0.0,0.219927
арбитр,государство,0.0,0.197883
арбитр,производство,0.0,0.147232
арбитр,запад,0.0,0.139195
кореш,кунак,1.0,0.462885
кореш,дружок,1.0,0.560783
кореш,друг,1.0,0.505537
кореш,эссе,0.0,0.102952
кореш,секта,0.0,0.207480
кореш,тимоти,0.0,0.176374
подписание,подпись,1.0,0.506126
подписание,подписка,1.0,0.501966
подписание,рисунок,0.0,0.118557
подписание,пионер,0.0,0.110122
тень,фантом,1.0,0.506192
тень,полунамек,1.0,0.370509
тень,проблеск,1.0,0.513399
тень,силуэт,1.0,0.582358
тень,местечко,1.0,0.257791
тень,тенечек,1.0,0.416127
тень,видение,1.0,0.492097
тень,призрак,1.0,0.637743
тень,тенек,1.0,0.428916
тень,место,1.0,0.320877
тень,намек,1.0,0.458653
тень,расставание,0.0,0.235177
тень,фиджи,0.0,0.132551
тень,лилль,0.0,0.169395
тень,уотсон,0.0,0.134142
тень,фортуна,0.0,0.142614
тень,вар,0.0,0.144733
тень,есенин,0.0,0.153328
тень,хьюго,0.0,0.157463
тень,шрам,0.0,0.305526
тень,абакан,0.0,0.123037
тень,мегаполис,0.0,0.208768
хоккеист,физкультурник,1.0,0.422991
хоккеист,атлет,1.0,0.488407
хоккеист,хоккеистка,1.0,0.711733
хоккеист,даугава,0.0,0.212893
хоккеист,кэмерон,0.0,0.119247
хоккеист,ресторан,0.0,0.139813
подвешивание,помещение,1.0,0.333083
подвешивание,развешивание,1.0,0.490642
подвешивание,перевешивание,1.0,0.497382
подвешивание,вывешивание,1.0,0.555968
подвешивание,навешивание,1.0,0.531180
подвешивание,навеска,1.0,0.471589
подвешивание,обвешивание,1.0,0.514493
подвешивание,кемерово,0.0,0.155036
подвешивание,ведущая,0.0,0.122633
подвешивание,эмаль,0.0,0.212295
подвешивание,златоуст,0.0,0.133002
подвешивание,изготовитель,0.0,0.220052
подвешивание,туалет,0.0,0.203742
подвешивание,рубашка,0.0,0.211189
созвездие,группа,1.0,0.294977
созвездие,плеяда,1.0,0.536560
созвездие,мука,0.0,0.135088
созвездие,колесо,0.0,0.188141
шовинизм,национал-шовинистический,1.0,0.479379
шовинизм,национал-шовинизм,1.0,0.698636
шовинизм,колесников,0.0,0.143356
шовинизм,ермак,0.0,0.154252
схема,программа,1.0,0.487010
схема,сценарий,1.0,0.454802
схема,отчетность,0.0,0.246912
схема,рашид,0.0,0.098253
лесной,участок,1.0,0.376023
лесной,джунгли,1.0,0.447530
лесной,лесочек,1.0,0.533999
лесной,роща,1.0,0.477871
лесной,лес,1.0,0.684800
лесной,дубрава,1.0,0.539950
лесной,лесок,1.0,0.547627
лесной,участковый,1.0,0.348035
лесной,территория,1.0,0.402254
лесной,лесопарк,1.0,0.562687
лесной,гранит,0.0,0.205368
лесной,житомирская,0.0,0.158555
лесной,албания,0.0,0.153861
лесной,ярославль,0.0,0.292949
лесной,придел,0.0,0.104726
лесной,даниил,0.0,0.099797
лесной,возобновление,0.0,0.153696
лесной,тулуза,0.0,0.209009
лесной,трансфер,0.0,0.116884
лесной,неделя,0.0,0.152070
полисахарид,углевод,1.0,0.536899
полисахарид,излечение,0.0,0.108603
тель-авив,тель-авивский,1.0,0.670073
тель-авив,коллекционирование,0.0,0.152092
коготок,коготь,1.0,0.641128
коготок,коллекционер,0.0,0.140859
минивэн,микровэн,1.0,0.522348
минивэн,компактвэн,1.0,0.583270
минивэн,мультивэн,1.0,0.482182
минивэн,стойка,0.0,0.192418
минивэн,рулевой,0.0,0.259920
минивэн,стилистика,0.0,0.142544
погромщик,погромщица,1.0,0.574758
погромщик,громила,1.0,0.503951
погромщик,казачество,0.0,0.212278
погромщик,иерарх,0.0,0.203911
полив,смачивание,1.0,0.531063
полив,ребеночек,0.0,0.168516
брандмейстер,пожарный,1.0,0.473144
брандмейстер,летие,0.0,0.206995
нагота,нагота,1.0,0.920742
нагота,обнаженность,1.0,0.478497
нагота,открытость,1.0,0.441409
нагота,трактовка,0.0,0.207879
нагота,женитьба,0.0,0.208152
нагота,агрессия,0.0,0.166979
ногаец,тюрки,1.0,0.425208
ногаец,народность,1.0,0.439395
ногаец,тюрк,1.0,0.416710
ногаец,нация,1.0,0.361000
ногаец,ногайка,1.0,0.528364
ногаец,буг,0.0,0.256108
ногаец,горком,0.0,0.205465
ногаец,лиман,0.0,0.239407
ногаец,карман,0.0,0.174741
ногаец,котловина,0.0,0.156686
скачок,падение,1.0,0.457625
скачок,прыжок,1.0,0.605880
скачок,старожил,0.0,0.134935
скачок,кредитор,0.0,0.143120
мандарин,танжерин,1.0,0.505425
мандарин,цитрус,1.0,0.472914
мандарин,телевизор,0.0,0.172736
мандарин,иезуит,0.0,0.120015
телецентр,строение,1.0,0.312471
телецентр,телерадиоцентр,1.0,0.519284
телецентр,сооружение,1.0,0.322044
телецентр,радиотелецентр,1.0,0.577823
телецентр,абрамов,0.0,0.124071
телецентр,интервент,0.0,0.211145
телецентр,фролов,0.0,0.164883
телецентр,сосновка,0.0,0.237166
пенал,шкаф,1.0,0.543260
пенал,шкаф-пенал,1.0,0.681584
пенал,шкафчик,1.0,0.519683
пенал,шкаф-колонка,1.0,0.416153
пенал,керосин,0.0,0.268351
пенал,накладка,0.0,0.329278
пенал,приклад,0.0,0.319541
пенал,автономность,0.0,0.167575
конфета,карамелька,1.0,0.582312
конфета,кондитерка,1.0,0.410900
конфета,конфетка,1.0,0.658616
конфета,ириска,1.0,0.435580
конфета,ирис,1.0,0.462375
конфета,фрэнсис,0.0,0.068767
конфета,ухудшение,0.0,0.118487
конфета,литр,0.0,0.262984
конфета,теодор,0.0,0.109405
конфета,троллейбус,0.0,0.202479
проросток,росток,1.0,0.612014
проросток,створка,0.0,0.211279
станица,ст-ца,1.0,0.338554
станица,селение,1.0,0.549634
станица,селенье,1.0,0.391198
станица,старое,0.0,0.209004
станица,бердо,0.0,0.141341
станица,современность,0.0,0.181409
дверь,дверка,1.0,0.706100
дверь,врата,1.0,0.462488
дверь,доска,1.0,0.363323
дверь,староста,0.0,0.113496
дверь,прибор,0.0,0.207242
дверь,район,0.0,0.153727
болван,чурбан,1.0,0.492825
болван,тупица,1.0,0.643351
болван,дубина,1.0,0.479012
болван,тугодум,1.0,0.447289
болван,баран,1.0,0.451115
болван,требование,0.0,0.176624
болван,содержание,0.0,0.130463
болван,целое,0.0,0.173261
болван,продажа,0.0,0.130210
болван,восстание,0.0,0.140952
последствие,связь,1.0,0.250255
последствие,дивиденд,1.0,0.264911
последствие,результат,1.0,0.521708
последствие,отчим,0.0,0.187850
последствие,дирижирование,0.0,0.137882
последствие,ефрон,0.0,0.090976
сумасшествие,полоумие,1.0,0.450402
сумасшествие,безумие,1.0,0.710758
сумасшествие,помрачение,1.0,0.543142
сумасшествие,безумность,1.0,0.439569
сумасшествие,помешательство,1.0,0.693125
сумасшествие,безумство,1.0,0.609300
сумасшествие,умопомешательство,1.0,0.587216
сумасшествие,безумье,1.0,0.498106
сумасшествие,прайс,0.0,0.104999
сумасшествие,перси,0.0,0.179969
сумасшествие,квест,0.0,0.170720
сумасшествие,самиздат,0.0,0.191109
сумасшествие,альфредо,0.0,0.139754
сумасшествие,гофман,0.0,0.153899
сумасшествие,репетитор,0.0,0.196511
сумасшествие,строгость,0.0,0.288730
буддистка,буддист,1.0,0.669645
буддистка,магазин,0.0,0.120308
перевязка,накладывание,1.0,0.455226
перевязка,истощение,0.0,0.227292
литье,отливка,1.0,0.587462
литье,мрамор,0.0,0.240889
архангел,ангел,1.0,0.668613
архангел,край,0.0,0.094727
наплыв,приток,1.0,0.524515
наплыв,окрыление,1.0,0.322738
наплыв,явление,1.0,0.316495
наплыв,переток,1.0,0.440252
наплыв,увлечение,1.0,0.345868
наплыв,стечение,1.0,0.489347
наплыв,рельс,0.0,0.186515
наплыв,оренбург,0.0,0.104108
наплыв,шип,0.0,0.144523
наплыв,максимилиан,0.0,0.131295
наплыв,базилик,0.0,0.108396
наплыв,инфекция,0.0,0.192288
успокоение,понуждание,1.0,0.257939
успокоение,укрощение,1.0,0.310042
успокоение,понуждение,1.0,0.366942
успокоение,усмирение,1.0,0.446629
успокоение,кут,0.0,0.117031
успокоение,кадис,0.0,0.117055
успокоение,делопроизводство,0.0,0.228471
успокоение,обмундирование,0.0,0.274761
пвх,поливинилхлорид,1.0,0.633117
пвх,шов,0.0,0.222633
педиатр,докторша,1.0,0.454898
педиатр,мэриленд,0.0,0.132873
перепланировка,переделка,1.0,0.366226
перепланировка,перепланирование,1.0,0.593320
перепланировка,арктика,0.0,0.155590
перепланировка,медведица,0.0,0.104633
силикат,асбест,1.0,0.498567
силикат,гравитация,0.0,0.136249
океанография,океанология,1.0,0.681842
океанография,гидрология,1.0,0.534533
океанография,шапка,0.0,0.147842
океанография,каникулы,0.0,0.190704
неудовлетворительность,неприятность,1.0,0.306202
неудовлетворительность,негодность,1.0,0.378411
неудовлетворительность,неэффективность,1.0,0.410405
неудовлетворительность,небрежность,1.0,0.351599
неудовлетворительность,непогода,1.0,0.269370
неудовлетворительность,совпадение,0.0,0.236357
неудовлетворительность,мюллер,0.0,0.129803
неудовлетворительность,вольфганг,0.0,0.098735
неудовлетворительность,боровский,0.0,0.129157
неудовлетворительность,геттинген,0.0,0.152345
суд,процесс,1.0,0.529244
суд,слушанье,1.0,0.432203
суд,слушание,1.0,0.543851
суд,джейми,0.0,0.066630
суд,вселенная,0.0,0.075837
суд,грязовецкий,0.0,0.160735
любопытство,интерес,1.0,0.472751
любопытство,грин,0.0,0.094423
избиение,удар,1.0,0.399718
избиение,порка,1.0,0.526462
избиение,бой,1.0,0.407915
избиение,битье,1.0,0.461733
избиение,затрата,0.0,0.103451
избиение,семинар,0.0,0.107594
избиение,билл,0.0,0.141076
избиение,положение,0.0,0.141309
итр,проектировщик,1.0,0.378836
итр,служащая,1.0,0.294582
итр,осужденный,0.0,0.211161
итр,алмаз,0.0,0.144206
госкомпания,предприятие,1.0,0.425359
госкомпания,госпредприятие,1.0,0.537584
госкомпания,прибытие,0.0,0.102524
госкомпания,проезд,0.0,0.159197
биопрепарат,биопродукт,1.0,0.615991
биопрепарат,объединение,0.0,0.135178
представительство,выдвиженец,1.0,0.268176
представительство,вербовщица,1.0,0.210324
представительство,посланница,1.0,0.268945
представительство,спецпредставительство,1.0,0.652385
представительство,эмиссар,1.0,0.349961
представительство,депутат,1.0,0.418420
представительство,представительница,1.0,0.478641
представительство,диппредставитель,1.0,0.401767
представительство,представитель,1.0,0.605740
представительство,каньон,0.0,0.186279
представительство,пианино,0.0,0.184461
представительство,учительница,0.0,0.208453
представительство,гром,0.0,0.089142
представительство,щукин,0.0,0.104338
представительство,гаврилович,0.0,0.129298
представительство,поединок,0.0,0.162697
представительство,исповедник,0.0,0.225318
представительство,резервуар,0.0,0.164980
дороговизна,драгоценность,1.0,0.366003
дороговизна,суперпремиум,1.0,0.305165
дороговизна,премиум,1.0,0.268573
дороговизна,троицкий,0.0,0.129528
дороговизна,адам,0.0,0.107016
дороговизна,водитель,0.0,0.165629
горючее,огнеопасность,1.0,0.368894
горючее,энергоноситель,1.0,0.484222
горючее,эдуард,0.0,0.079023
горючее,ось,0.0,0.177321
заготовление,соление,1.0,0.440443
заготовление,накапливание,1.0,0.396256
заготовление,посол,1.0,0.295242
заготовление,запасание,1.0,0.432329
заготовление,сбережение,1.0,0.448008
заготовление,консервирование,1.0,0.416252
заготовление,засолка,1.0,0.381566
заготовление,консервация,1.0,0.426945
заготовление,скапливание,1.0,0.391379
заготовление,создание,1.0,0.354988
заготовление,созданье,1.0,0.309022
заготовление,копчение,1.0,0.414283
заготовление,сушка,1.0,0.391770
заготовление,созидание,1.0,0.351312
заготовление,откладывание,1.0,0.351050
заготовление,заготавливание,1.0,0.448379
заготовление,накопление,1.0,0.403916
заготовление,засол,1.0,0.356593
заготовление,заготовка,1.0,0.575040
заготовление,хранение,1.0,0.460592
заготовление,увольнение,0.0,0.239751
заготовление,статский,0.0,0.146988
заготовление,беспорядок,0.0,0.204728
заготовление,степан,0.0,0.133845
заготовление,копье,0.0,0.133965
заготовление,прапорщик,0.0,0.147046
заготовление,череп,0.0,0.088137
заготовление,медведь,0.0,0.091994
заготовление,справедливость,0.0,0.120232
заготовление,нумерация,0.0,0.141446
заготовление,генерал-губернатор,0.0,0.130229
заготовление,парад,0.0,0.163647
заготовление,лейб-гвардия,0.0,0.121983
заготовление,авангард,0.0,0.110819
заготовление,автономия,0.0,0.142668
заготовление,соображение,0.0,0.246734
заготовление,стража,0.0,0.155219
заготовление,типография,0.0,0.261989
заготовление,фауна,0.0,0.120970
заготовление,годовщина,0.0,0.143805
монополия,сверхмонополия,1.0,0.591071
монополия,синдикат,1.0,0.471168
монополия,супермонополия,1.0,0.592210
монополия,картель,1.0,0.491474
