word1,word2,sim,wmean
противоположность,конфликтность,1.0,0.710409
противоположность,контраст,1.0,0.741778
противоположность,противостояние,1.0,0.904742
противоположность,несходство,1.0,0.656324
противоположность,хэви,0.0,0.010160
противоположность,моль,0.0,0.376936
противоположность,альба,0.0,0.005214
противоположность,продюсирование,0.0,0.011976
сладость,приторность,1.0,0.907038
сладость,слащавость,1.0,0.918277
сладость,елейность,1.0,0.882974
сладость,сусальность,1.0,0.878843
сладость,вкус,1.0,0.623595
сладость,льстивость,1.0,0.786793
сладость,любезность,1.0,0.799606
сладость,детектор,0.0,0.234524
сладость,сувенир,0.0,0.272406
сладость,корь,0.0,0.330836
сладость,падуя,0.0,0.008233
сладость,приезжий,0.0,0.418521
сладость,фургон,0.0,0.392074
сладость,юбка,0.0,0.247964
коррумпированность,взяткодательство,1.0,0.782915
коррумпированность,коррупционность,1.0,0.919813
коррумпированность,продажность,1.0,0.937736
коррумпированность,распил,1.0,0.769935
коррумпированность,коррупция,1.0,0.933075
коррумпированность,преступность,1.0,0.797924
коррумпированность,откат,1.0,0.771428
коррумпированность,взяточничество,1.0,0.828695
коррумпированность,мздоимство,1.0,0.829474
коррумпированность,коррумпирование,1.0,0.941682
коррумпированность,рой,0.0,0.005855
коррумпированность,погром,0.0,0.480488
коррумпированность,картофель,0.0,0.384867
коррумпированность,продление,0.0,0.374388
коррумпированность,чума,0.0,0.315002
коррумпированность,нила,0.0,0.016830
коррумпированность,босс,0.0,0.455290
коррумпированность,крестный,0.0,0.380973
коррумпированность,гнев,0.0,0.342916
коррумпированность,скотоводство,0.0,0.237203
юстиция,система,1.0,0.622701
юстиция,правосудие,1.0,0.931040
юстиция,судоустройство,1.0,0.890244
юстиция,фемида,1.0,0.887482
юстиция,европеец,0.0,0.005510
юстиция,сатана,0.0,0.359045
юстиция,благородство,0.0,0.378792
юстиция,синдикат,0.0,0.240643
лапка,лапа,1.0,0.966842
лапка,ножка,1.0,0.899128
лапка,ветвь,1.0,0.777893
лапка,ледник,0.0,0.351829
лапка,манга,0.0,0.159429
лапка,повышение,0.0,0.318668
тенденциозность,предвзятость,1.0,0.955931
тенденциозность,пристрастие,1.0,0.845962
тенденциозность,субъективность,1.0,0.921865
тенденциозность,субъективизм,1.0,0.915206
тенденциозность,референт,0.0,0.391140
тенденциозность,оппозиционер,0.0,0.375766
тенденциозность,юлиана,0.0,0.013107
тенденциозность,мейерхольд,0.0,0.026760
тщание,усердие,1.0,0.955115
тщание,рвение,1.0,0.944221
тщание,оболенский,0.0,0.017837
тщание,кириллович,0.0,0.015227
агрессивность,агрессия,1.0,0.944707
агрессивность,деревня,0.0,0.259917
ярмо,загрузка,1.0,0.584155
ярмо,оковы,1.0,0.671047
ярмо,балласт,1.0,0.931538
ярмо,груз,1.0,0.937750
ярмо,ноша,1.0,0.928797
ярмо,хомут,1.0,0.946062
ярмо,узы,1.0,0.938226
ярмо,положение,1.0,0.180192
ярмо,рона,0.0,0.006679
ярмо,тацит,0.0,0.016139
ярмо,апл,0.0,0.195948
ярмо,гней,0.0,0.018248
ярмо,сердечник,0.0,0.375388
ярмо,ассирия,0.0,0.035788
ярмо,ассириец,0.0,0.036158
ярмо,зверство,0.0,0.267160
заложник,заложница,1.0,0.947851
заложник,мастерская,0.0,0.138301
велосипед,веломашина,1.0,0.868275
велосипед,выбор,0.0,0.038424
рис,иллюстрация,1.0,0.872764
рис,илл,1.0,0.241521
рис,крупа,1.0,0.674109
рис,рисунок,1.0,0.890149
рис,финикс,0.0,0.005618
рис,нигер,0.0,0.266230
рис,фонтан,0.0,0.284802
рис,изложение,0.0,0.392320
статист,сошка,1.0,0.700725
статист,пешка,1.0,0.893340
статист,актер,1.0,0.883617
статист,исполнитель,1.0,0.783503
статист,винтик,1.0,0.878173
статист,пат,0.0,0.031967
статист,антифашист,0.0,0.395007
статист,спиртное,0.0,0.003893
статист,эллен,0.0,0.027990
статист,ажиотаж,0.0,0.198505
гвоздик,стержень,1.0,0.606570
гвоздик,гвоздь,1.0,0.942604
гвоздик,крепеж,1.0,0.734646
гвоздик,приложение,0.0,0.184533
гвоздик,вступление,0.0,0.219631
гвоздик,графство,0.0,0.161970
отправитель,отправительница,1.0,0.968785
отправитель,зубцов,0.0,0.008358
обрастание,зарастание,1.0,0.946293
обрастание,цветение,1.0,0.746643
обрастание,укрытие,0.0,0.391808
обрастание,мачта,0.0,0.339870
купля,покупка,1.0,0.963311
купля,шопинг,1.0,0.764834
купля,закупание,1.0,0.775108
купля,перекупание,1.0,0.751737
купля,оплата,1.0,0.749105
купля,закупка,1.0,0.872353
купля,приобретение,1.0,0.800241
купля,уплата,1.0,0.752364
купля,перекупка,1.0,0.784940
купля,шоппинг,1.0,0.762683
купля,скупка,1.0,0.813820
купля,составитель,0.0,0.189142
купля,наводнение,0.0,0.021092
купля,настройка,0.0,0.270292
купля,евангелие,0.0,0.270638
купля,словения,0.0,0.303286
купля,тверь,0.0,0.277134
купля,протестант,0.0,0.283769
купля,посполита,0.0,0.030153
купля,разгар,0.0,0.167194
купля,местонахождение,0.0,0.380818
купля,регламент,0.0,0.205364
описание,описывание,1.0,0.896420
описание,аппроксимация,1.0,0.787896
описание,сообщение,1.0,0.820947
описание,обрисовка,1.0,0.831030
описание,пересказывание,1.0,0.798378
описание,моделирование,1.0,0.827571
описание,прописывание,1.0,0.804145
описание,изъяснение,1.0,0.767647
описание,изложение,1.0,0.830428
описание,освещение,1.0,0.907672
описание,извещение,1.0,0.763005
описание,очерчивание,1.0,0.633493
описание,расписывание,1.0,0.804114
описание,прописание,1.0,0.855062
описание,силезия,0.0,0.007185
описание,терек,0.0,0.282806
описание,паломник,0.0,0.188136
описание,виноград,0.0,0.327195
описание,квадрат,0.0,0.230142
описание,заказник,0.0,0.024299
описание,мордовия,0.0,0.215587
описание,застава,0.0,0.242433
описание,улус,0.0,0.137772
описание,ель,0.0,0.340718
описание,лава,0.0,0.024400
описание,жлобин,0.0,0.015780
описание,извержение,0.0,0.046304
описание,удмуртия,0.0,0.219625
неприемлемость,нетерпимость,1.0,0.797661
неприемлемость,недопустимость,1.0,0.948152
неприемлемость,негативность,1.0,0.776111
неприемлемость,бронетранспортер,0.0,0.267761
неприемлемость,кэтрин,0.0,0.004115
неприемлемость,обвиняемый,0.0,0.416741
диоксид,оксид,1.0,0.859753
диоксид,аспект,0.0,0.002853
дозволение,санкционирование,1.0,0.783577
дозволение,виза,1.0,0.764444
дозволение,лицензирование,1.0,0.773744
дозволение,предоставление,1.0,0.738215
дозволение,отмашка,1.0,0.795478
дозволение,разрешение,1.0,0.962647
дозволение,позволение,1.0,0.959594
дозволение,отпускание,1.0,0.748247
дозволение,допущение,1.0,0.879105
дозволение,рассекречивание,1.0,0.763299
дозволение,ферма,0.0,0.290815
дозволение,сделка,0.0,0.311590
дозволение,рыцарь,0.0,0.274181
дозволение,рождество,0.0,0.026164
дозволение,капитал,0.0,0.443472
дозволение,гнездо,0.0,0.259209
дозволение,магистраль,0.0,0.168758
дозволение,григорьевич,0.0,0.008793
дозволение,боеприпасы,0.0,0.250123
дозволение,синод,0.0,0.330522
одеяние,халатик,1.0,0.787720
одеяние,шарфик,1.0,0.615820
одеяние,платок,1.0,0.766502
одеяние,портки,1.0,0.774688
одеяние,рубаха,1.0,0.796179
одеяние,пояс,1.0,0.783479
одеяние,передник,1.0,0.783558
одеяние,пиджачок,1.0,0.612152
одеяние,штаны,1.0,0.792565
одеяние,униформа,1.0,0.807798
одеяние,шарф,1.0,0.791452
одеяние,поясок,1.0,0.765435
одеяние,обновка,1.0,0.761630
одеяние,рубашечка,1.0,0.783942
одеяние,прозодежда,1.0,0.755728
одеяние,платочек,1.0,0.596008
одеяние,костюм,1.0,0.903327
одеяние,исподнее,1.0,0.606332
одеяние,обнова,1.0,0.587706
одеяние,обмундирование,1.0,0.781236
одеяние,рубашка,1.0,0.665492
одеяние,форма,1.0,0.779168
одеяние,брюки,1.0,0.651045
одеяние,халат,1.0,0.818220
одеяние,кашне,1.0,0.772751
одеяние,костюмчик,1.0,0.793915
одеяние,пиджак,1.0,0.779431
одеяние,фартук,1.0,0.783575
одеяние,спецодежда,1.0,0.593707
одеяние,брючки,1.0,0.768622
одеяние,реформация,0.0,0.014486
одеяние,иудаизм,0.0,0.250858
одеяние,ураган,0.0,0.286505
одеяние,шок,0.0,0.273503
одеяние,пьедестал,0.0,0.493025
одеяние,эпитет,0.0,0.035339
одеяние,постамент,0.0,0.295717
одеяние,симона,0.0,0.024555
одеяние,иллюстратор,0.0,0.170197
одеяние,плотник,0.0,0.389239
одеяние,готика,0.0,0.351493
одеяние,острие,0.0,0.478679
одеяние,альберто,0.0,0.017503
одеяние,гавриил,0.0,0.030714
одеяние,пастух,0.0,0.404061
одеяние,жест,0.0,0.432318
одеяние,благосостояние,0.0,0.275306
одеяние,узор,0.0,0.432737
одеяние,мудрость,0.0,0.313517
одеяние,морган,0.0,0.032141
одеяние,терри,0.0,0.023085
одеяние,альбрехт,0.0,0.003375
одеяние,чистка,0.0,0.490367
одеяние,берн,0.0,0.212854
одеяние,нюрнберг,0.0,0.200752
одеяние,мед,0.0,0.011493
одеяние,удел,0.0,0.288086
одеяние,парной,0.0,0.366870
одеяние,ярость,0.0,0.414160
одеяние,петля,0.0,0.603565
прописка,учет,1.0,0.622815
прописка,финиш,0.0,0.287075
родня,родственница,1.0,0.853879
родня,отпрыск,1.0,0.779810
родня,сродственница,1.0,0.783868
родня,особа,1.0,0.686425
родня,потомок,1.0,0.778528
родня,сродственник,1.0,0.934267
родня,персона,1.0,0.676672
родня,наследник,1.0,0.761066
родня,иждивенец,1.0,0.747563
родня,наследница,1.0,0.762315
родня,человек,1.0,0.661130
родня,родственник,1.0,0.963553
родня,иждивенка,1.0,0.746336
родня,элис,0.0,0.042022
родня,сэмюэл,0.0,0.012012
родня,мартынов,0.0,0.025333
родня,норфолк,0.0,0.026148
родня,федерико,0.0,0.024333
родня,сакс,0.0,0.074950
родня,земледелец,0.0,0.343455
родня,диас,0.0,0.020452
родня,салливан,0.0,0.013122
родня,проработка,0.0,0.224153
родня,склонность,0.0,0.347466
родня,икс,0.0,0.016182
родня,эссекс,0.0,0.024784
глухарь,глухарка,1.0,0.943592
глухарь,русь,0.0,0.181434
коса,прическа,1.0,0.643966
коса,косичка,1.0,0.940581
коса,хранитель,0.0,0.290614
коса,алма-ата,0.0,0.325321
контейнеровоз,судно-контейнеровоз,1.0,0.973555
контейнеровоз,ров,0.0,0.258483
осмысление,осмысливание,1.0,0.926334
осмысление,осознание,1.0,0.858837
осмысление,прозрение,1.0,0.927419
осмысление,сознание,1.0,0.949063
осмысление,служитель,0.0,0.236727
осмысление,расхождение,0.0,0.476231
осмысление,христиан,0.0,0.008395
осмысление,изъятие,0.0,0.325109
смекалка,сметливость,1.0,0.956202
смекалка,смекалистость,1.0,0.921923
смекалка,догадливость,1.0,0.961313
смекалка,догадка,1.0,0.939267
смекалка,сообразительность,1.0,0.833788
смекалка,березина,0.0,0.015663
смекалка,фиат,0.0,0.009841
смекалка,шланг,0.0,0.216137
смекалка,ванная,0.0,0.010920
смекалка,лампочка,0.0,0.205841
механик,сотрудник,1.0,0.689870
механик,ученый-механик,1.0,0.972274
механик,исследовательница,1.0,0.749171
механик,техник-механик,1.0,0.972288
механик,автомеханик,1.0,0.876154
механик,сабля,0.0,0.245090
механик,скульптура,0.0,0.238927
механик,блюз,0.0,0.250925
механик,чечня,0.0,0.270520
механик,одер,0.0,0.252841
диурез,мочеиспускание,1.0,0.917257
диурез,оттенок,0.0,0.234267
продление,оттяжка,1.0,0.772261
продление,удлинение,1.0,0.900302
продление,увеличение,1.0,0.693870
продление,отнесение,1.0,0.778365
продление,портик,0.0,0.004969
продление,неприятие,0.0,0.326264
продление,скамья,0.0,0.406606
продление,грегори,0.0,0.008256
выброска,выведение,1.0,0.747830
выброска,десант,1.0,0.658740
выброска,повреждение,0.0,0.385234
выброска,минск,0.0,0.211429
такт,биоритм,1.0,0.042441
такт,романтика,0.0,0.289710
неустойчивость,шаткость,1.0,0.948848
неустойчивость,балансирование,1.0,0.783897
неустойчивость,валкость,1.0,0.917667
неустойчивость,зыбкость,1.0,0.943218
неустойчивость,изменчивость,1.0,0.830674
неустойчивость,нестойкость,1.0,0.908104
неустойчивость,дестабильность,1.0,0.926695
неустойчивость,капризность,1.0,0.819818
неустойчивость,переменчивость,1.0,0.813873
неустойчивость,нестабильность,1.0,0.948895
неустойчивость,казах,0.0,0.218705
неустойчивость,мембрана,0.0,0.406479
неустойчивость,комета,0.0,0.355600
неустойчивость,отходы,0.0,0.482582
неустойчивость,испытатель,0.0,0.316284
неустойчивость,оптика,0.0,0.339660
неустойчивость,кальций,0.0,0.018321
неустойчивость,редкость,0.0,0.407513
неустойчивость,приведение,0.0,0.455521
неустойчивость,инфаркт,0.0,0.480310
переживание,неприязнь,1.0,0.748546
переживание,неудовольствие,1.0,0.581718
переживание,увлечение,1.0,0.629150
переживание,отклик,1.0,0.590915
переживание,скукотища,1.0,0.739803
переживание,довольство,1.0,0.762940
переживание,праздник,1.0,0.728338
переживание,желание,1.0,0.777027
переживание,разочарованность,1.0,0.597101
переживание,восторг,1.0,0.591209
переживание,предощущение,1.0,0.583860
переживание,горечь,1.0,0.587214
переживание,дискомфортность,1.0,0.583126
переживание,стыд,1.0,0.769596
переживание,изумление,1.0,0.579467
переживание,раздвоение,1.0,0.606848
переживание,достоинство,1.0,0.711032
переживание,страсть,1.0,0.776953
переживание,кристоф,0.0,0.028040
переживание,мец,0.0,0.002386
переживание,мэрия,0.0,0.197684
переживание,разбор,0.0,0.425757
переживание,кузен,0.0,0.263547
переживание,сеанс,0.0,0.229685
переживание,ман,0.0,0.006011
переживание,хью,0.0,0.014077
переживание,словосочетание,0.0,0.357630
переживание,гэри,0.0,0.020195
переживание,пересадка,0.0,0.389934
переживание,подданство,0.0,0.299010
переживание,мара,0.0,0.008809
переживание,иосифович,0.0,0.006093
переживание,переключение,0.0,0.415239
переживание,орегон,0.0,0.274008
переживание,вацлав,0.0,0.022166
переживание,соловей,0.0,0.286388
детонатор,движитель,1.0,0.902632
детонатор,заряд,1.0,0.685581
детонатор,капсюль-детонатор,1.0,0.961193
детонатор,роль,1.0,0.183207
детонатор,двигатель,1.0,0.897578
детонатор,катализатор,1.0,0.909109
детонатор,локомотив,1.0,0.867710
детонатор,положение,1.0,0.168136
детонатор,место,1.0,0.184070
детонатор,ускоритель,1.0,0.906255
детонатор,протокол,0.0,0.269522
детонатор,песок,0.0,0.406860
детонатор,ступень,0.0,0.291126
детонатор,координата,0.0,0.192099
детонатор,комментарий,0.0,0.265243
детонатор,свидетель,0.0,0.351656
детонатор,объявление,0.0,0.296988
детонатор,железо,0.0,0.456799
детонатор,илья,0.0,0.005325
детонатор,разговор,0.0,0.199648
живописность,нестандартность,1.0,0.636824
живописность,оригинальность,1.0,0.657874
живописность,колорит,1.0,0.659131
живописность,выразительность,1.0,0.675119
живописность,своеобразность,1.0,0.651033
живописность,игрушка,0.0,0.288954
живописность,кремль,0.0,0.237295
живописность,проникновение,0.0,0.245935
живописность,дзержинский,0.0,0.020472
живописность,выработка,0.0,0.363054
автодеталь,фара,1.0,0.587852
автодеталь,деталька,1.0,0.554620
автодеталь,раз,0.0,0.006802
автодеталь,день,0.0,0.258867
герцеговина,герцоговина,1.0,0.936773
герцеговина,полузащитник,0.0,0.221484
утро,время,1.0,0.688262
утро,мука,0.0,0.447662
бруней,султанат,1.0,0.682615
бруней,детство,0.0,0.238649
растяжение,вытягивание,1.0,0.797362
растяжение,растяжка,1.0,0.926083
растяжение,вытяжка,1.0,0.800462
растяжение,раскладка,1.0,0.745219
растяжение,ром,0.0,0.013796
растяжение,тима,0.0,0.006928
растяжение,вентилятор,0.0,0.379296
растяжение,бонд,0.0,0.002109
подскок,придвижение,1.0,0.763686
подскок,подскакивание,1.0,0.901750
подскок,скаканье,1.0,0.765662
подскок,имитация,0.0,0.266212
подскок,переформирование,0.0,0.025107
подскок,разогрев,0.0,0.198076
кольцо,перстень,1.0,0.831774
кольцо,колечко,1.0,0.928737
кольцо,путь,1.0,0.652449
кольцо,предмет,1.0,0.763230
кольцо,кандальный,1.0,0.721532
кольцо,ошейник,1.0,0.799216
кольцо,колесо,1.0,0.847112
кольцо,шайба,1.0,0.732582
кольцо,вещь,1.0,0.748834
кольцо,кандалы,1.0,0.764461
кольцо,кольцо,1.0,0.988898
кольцо,такси,0.0,0.342256
кольцо,челябинск,0.0,0.306813
кольцо,эсминец,0.0,0.291964
кольцо,неделя,0.0,0.273958
кольцо,сан-паулу,0.0,0.321924
кольцо,сток,0.0,0.309781
кольцо,подсчет,0.0,0.344568
кольцо,холдинг,0.0,0.368955
кольцо,прочность,0.0,0.320121
кольцо,транспортировка,0.0,0.390053
кольцо,интернат,0.0,0.006267
пульсация,пульсирование,1.0,0.933109
пульсация,биение,1.0,0.936797
пульсация,сердцебиение,1.0,0.949014
пульсация,соул,0.0,0.021847
пульсация,новатор,0.0,0.215979
пульсация,кремний,0.0,0.130508
проводник,железнодорожница,1.0,0.614016
проводник,эмили,0.0,0.008225
инжир,фрукт,1.0,0.840913
инжир,смоква,1.0,0.948695
инжир,фига,1.0,0.939733
инжир,таиланд,0.0,0.221231
инжир,дуб,0.0,0.440806
инжир,электроэнергия,0.0,0.213192
реалистичность,трезвость,1.0,0.718233
реалистичность,реализм,1.0,0.907827
реалистичность,трезвомыслие,1.0,0.790472
реалистичность,трос,0.0,0.001702
реалистичность,бронепоезд,0.0,0.008750
реалистичность,пак,0.0,0.011582
волшебник,колдунья,1.0,0.960887
волшебник,шаман,1.0,0.783040
волшебник,гадалка,1.0,0.759009
волшебник,чародей,1.0,0.965245
волшебник,ворожея,1.0,0.785979
волшебник,ведун,1.0,0.926925
волшебник,колдун,1.0,0.971356
волшебник,шаманка,1.0,0.763519
волшебник,ведьмак,1.0,0.913622
волшебник,ведунья,1.0,0.778533
волшебник,фея,1.0,0.850148
волшебник,чудесница,1.0,0.768416
волшебник,чудесник,1.0,0.932817
волшебник,кудесник,1.0,0.961193
волшебник,португалия,0.0,0.248966
волшебник,концепция,0.0,0.258788
волшебник,герцог,0.0,0.360335
волшебник,рота,0.0,0.241269
волшебник,созвездие,0.0,0.341447
волшебник,бизнес,0.0,0.149721
волшебник,безработный,0.0,0.380588
волшебник,уильям,0.0,0.031850
волшебник,драма,0.0,0.185838
волшебник,финляндия,0.0,0.244170
волшебник,церемония,0.0,0.437890
волшебник,порт,0.0,0.303253
волшебник,американец,0.0,0.195693
волшебник,акт,0.0,0.394631
албанка,албанец,1.0,0.963658
албанка,орден,0.0,0.214686
концепт,категория,1.0,0.593883
концепт,понятие,1.0,0.928362
концепт,ребята,0.0,0.318639
концепт,иллинойс,0.0,0.194885
таллинн,столица,1.0,0.657877
таллинн,литературоведение,0.0,0.312723
обсыпка,падение,1.0,0.716698
обсыпка,покрытие,1.0,0.772881
обсыпка,погреб,0.0,0.484329
обсыпка,заражение,0.0,0.165224
яйцо,яйцепродукты,1.0,0.886924
яйцо,яичко,1.0,0.952508
яйцо,продукт,1.0,0.777663
яйцо,продтовар,1.0,0.726019
яйцо,френсис,0.0,0.015431
яйцо,ковалевский,0.0,0.007003
яйцо,ожог,0.0,0.418470
яйцо,река,0.0,0.340898
диверсант,диверсантка,1.0,0.963516
диверсант,труппа,0.0,0.259186
потоотделение,потение,1.0,0.942079
потоотделение,магний,0.0,0.272830
добровольность,факультативность,1.0,0.574043
добровольность,справочник,0.0,0.318380
принцип,убеждение,1.0,0.927287
принцип,безверие,1.0,0.771732
принцип,консервативность,1.0,0.787796
принцип,скепсис,1.0,0.757380
принцип,консерватизм,1.0,0.811995
принцип,положение,1.0,0.832997
принцип,неверие,1.0,0.774251
принцип,скептицизм,1.0,0.793881
принцип,воззрение,1.0,0.961487
принцип,мировоззрение,1.0,0.858792
принцип,сомненье,1.0,0.761162
принцип,вкус,1.0,0.778433
принцип,взгляд,1.0,0.940895
принцип,тезис,1.0,0.833395
принцип,сомнение,1.0,0.781338
принцип,кредо,1.0,0.929877
принцип,мысль,1.0,0.898942
принцип,миропонимание,1.0,0.812508
принцип,неуверенность,1.0,0.763409
принцип,квинсленд,0.0,0.167781
принцип,харбин,0.0,0.213342
принцип,аля,0.0,0.006149
принцип,тобольск,0.0,0.221529
принцип,пустота,0.0,0.369730
принцип,слободка,0.0,0.012752
принцип,кресло,0.0,0.294264
принцип,туманность,0.0,0.375530
принцип,иго,0.0,0.013432
принцип,винница,0.0,0.200773
принцип,днище,0.0,0.201302
принцип,олово,0.0,0.142644
принцип,подольск,0.0,0.130143
принцип,анджей,0.0,0.010002
принцип,спаривание,0.0,0.324193
принцип,тагил,0.0,0.017299
принцип,вроцлав,0.0,0.233574
принцип,шостакович,0.0,0.003905
принцип,отлив,0.0,0.210786
гагауз,гагаузка,1.0,0.966787
гагауз,протяженность,0.0,0.135448
аритмия,сбивка,1.0,0.778696
аритмия,метр,0.0,0.262229
безукоризненность,совершенство,1.0,0.905235
безукоризненность,безупречность,1.0,0.925375
безукоризненность,непорочность,1.0,0.742160
безукоризненность,эпоха,0.0,0.301871
безукоризненность,павел,0.0,0.003907
безукоризненность,знак,0.0,0.357244
молодожен,новобрачный,1.0,0.315500
молодожен,горло,0.0,0.004073
экспромт,экспромтный,1.0,0.966396
экспромт,джойс,0.0,0.026766
алименты,долг,1.0,0.572986
алименты,плата,1.0,0.711441
алименты,проект,0.0,0.355415
алименты,форма,0.0,0.238501
курсант,военный,1.0,0.677819
курсант,военнослужащий,1.0,0.808930
курсант,учащийся,1.0,0.808285
курсант,монтаж,0.0,0.240211
курсант,мариуполь,0.0,0.246924
курсант,автомагистраль,0.0,0.414391
вседержитель,богочеловек,1.0,0.782382
вседержитель,творец,1.0,0.921210
вседержитель,господь,1.0,0.801004
вседержитель,будда,1.0,0.753297
вседержитель,всевышний,1.0,0.939875
вседержитель,боженька,1.0,0.901394
вседержитель,иисус,1.0,0.781540
вседержитель,бог,1.0,0.944127
вседержитель,христос,1.0,0.779380
вседержитель,божественность,1.0,0.901928
вседержитель,создатель,1.0,0.901521
вседержитель,гаутама,1.0,0.729869
вседержитель,мастерство,0.0,0.175267
вседержитель,осада,0.0,0.205996
вседержитель,новгород,0.0,0.216405
вседержитель,грамота,0.0,0.168621
вседержитель,впечатление,0.0,0.011606
вседержитель,закрытие,0.0,0.002637
вседержитель,взятие,0.0,0.439692
вседержитель,доска,0.0,0.173083
вседержитель,любитель,0.0,0.185956
вседержитель,казнь,0.0,0.406210
вседержитель,очерк,0.0,0.275327
вседержитель,санта,0.0,0.004795
терпение,упорность,1.0,0.820076
терпение,упрямство,1.0,0.913649
терпение,долготерпение,1.0,0.959990
терпение,упорство,1.0,0.922268
терпение,терпеливость,1.0,0.946656
терпение,непреклонность,1.0,0.783377
терпение,каратель,0.0,0.020049
терпение,искатель,0.0,0.444168
терпение,саутгемптон,0.0,0.236194
терпение,прохожий,0.0,0.295034
терпение,монархист,0.0,0.013585
терпение,конан,0.0,0.014325
семечко,семя,1.0,0.859899
семечко,фонетика,0.0,0.294896
рефлекс,физиология,1.0,0.680237
рефлекс,реакция,1.0,0.806552
рефлекс,полесье,0.0,0.128375
рефлекс,противопоставление,0.0,0.274321
император,величество,1.0,0.794007
император,императрица,1.0,0.859279
император,перемена,0.0,0.224260
император,белград,0.0,0.386659
истопник,истопница,1.0,0.944067
истопник,работяга,1.0,0.785297
истопник,иеромонах,0.0,0.266092
истопник,благословение,0.0,0.132676
метрополис,город-миллионер,1.0,0.873548
метрополис,гений,0.0,0.242110
ирод,кровопивец,1.0,0.840878
ирод,живодер,1.0,0.846061
ирод,живодерка,1.0,0.910726
ирод,кровопийца,1.0,0.925843
ирод,мучитель,1.0,0.826696
ирод,зверье,1.0,0.828599
ирод,изверг,1.0,0.848504
ирод,акула,1.0,0.746871
ирод,негодяй,1.0,0.785533
ирод,изувер,1.0,0.847112
ирод,садист,1.0,0.774389
ирод,зверь,1.0,0.924621
ирод,изуверка,1.0,0.913760
ирод,верхушка,0.0,0.258786
ирод,договоренность,0.0,0.266518
ирод,приезд,0.0,0.250375
ирод,кресло,0.0,0.283706
ирод,предисловие,0.0,0.247610
ирод,овца,0.0,0.315968
ирод,аббатство,0.0,0.030183
ирод,нить,0.0,0.005018
ирод,альпы,0.0,0.021416
ирод,божество,0.0,0.226335
ирод,очаг,0.0,0.277443
ирод,стабильность,0.0,0.128458
ирод,кипр,0.0,0.275855
бровка,бровь,1.0,0.947645
бровка,приход,0.0,0.326462
терминология,словечко,1.0,0.604937
терминология,закарпатье,0.0,0.129375
толпа,многолюдье,1.0,0.747900
толпа,группа,1.0,0.747026
толпа,полк,1.0,0.896624
толпа,многолюдство,1.0,0.761040
толпа,рюрикович,0.0,0.009421
толпа,зерновые,0.0,0.298051
толпа,факс,0.0,0.256706
толпа,гирей,0.0,0.022909
ленинградка,горожанка,1.0,0.750331
ленинградка,блокадник,1.0,0.773757
ленинградка,горожанин,1.0,0.721243
ленинградка,петроградец,1.0,0.904259
ленинградка,фарм,0.0,0.011077
ленинградка,результативность,0.0,0.220216
ленинградка,морозов,0.0,0.024837
ленинградка,ана,0.0,0.022992
жажда,честолюбие,1.0,0.703488
жажда,желание,1.0,0.835261
жажда,влечение,1.0,0.827635
жажда,кардинал,0.0,0.374503
жажда,лестница,0.0,0.013385
жажда,киров,0.0,0.242456
свеча,деталька,1.0,0.519060
свеча,свет,1.0,0.620245
свеча,вальс,0.0,0.242216
свеча,исп,0.0,0.020846
парфюм,парфюмерия,1.0,0.967120
парфюм,деодорант,1.0,0.647404
парфюм,кэмпбелл,0.0,0.002344
парфюм,тара,0.0,0.298966
беспризорность,безнадзорность,1.0,0.942172
беспризорность,приказ,0.0,0.144288
актриса,артистка,1.0,0.975596
актриса,статистка,1.0,0.839326
актриса,актер,1.0,0.943233
актриса,лицедейка,1.0,0.916509
актриса,притвора,1.0,0.779790
актриса,актер-статист,1.0,0.836509
актриса,статист,1.0,0.847512
актриса,притворщица,1.0,0.806136
актриса,притворщик,1.0,0.792355
актриса,артист,1.0,0.970025
актриса,лицедей,1.0,0.910226
актриса,киноактер,1.0,0.834117
актриса,киноартист,1.0,0.832120
актриса,право,0.0,0.263319
актриса,высота,0.0,0.305834
актриса,развитие,0.0,0.320355
актриса,степень,0.0,0.273540
актриса,цель,0.0,0.174689
актриса,чемпионат,0.0,0.242790
актриса,помощь,0.0,0.147359
актриса,штат,0.0,0.260523
актриса,войско,0.0,0.183089
актриса,решение,0.0,0.257389
актриса,окончание,0.0,0.459564
актриса,участок,0.0,0.182581
актриса,республика,0.0,0.171072
времяпрепровождение,развлечение,1.0,0.607961
времяпрепровождение,задержка,1.0,0.515605
времяпрепровождение,отдых,1.0,0.568400
времяпрепровождение,ночевка,1.0,0.548199
времяпрепровождение,проживание,1.0,0.691075
времяпрепровождение,зимовка,1.0,0.533806
времяпрепровождение,просиживание,1.0,0.680633
времяпрепровождение,отбывание,1.0,0.533287
времяпрепровождение,проезд,1.0,0.521608
времяпрепровождение,отбытие,1.0,0.537217
времяпрепровождение,перезимовка,1.0,0.516602
времяпрепровождение,пребывание,1.0,0.626798
времяпрепровождение,качание,1.0,0.540395
времяпрепровождение,застревание,1.0,0.529711
времяпрепровождение,рекреация,1.0,0.545029
времяпрепровождение,местонахождение,1.0,0.527258
времяпрепровождение,хозяин,0.0,0.024317
времяпрепровождение,выражение,0.0,0.329447
времяпрепровождение,имение,0.0,0.283612
времяпрепровождение,уничтожение,0.0,0.279954
времяпрепровождение,фридрих,0.0,0.008576
времяпрепровождение,воля,0.0,0.276041
времяпрепровождение,товарищ,0.0,0.438685
